scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,url,user_login,positional_accuracy,geoprivacy,captive_cultivated,genus,id,flowering
Corymbia torelliana,2021-01-07 13:17:45 +1000,,"Atherton QLD 4883, Australia",-17.26472222,145.4844444,,https://www.inaturalist.org/observations/67951850,davidtng,NA,,FALSE,Corymbia,67951850,
Corymbia ptychocarpa aptycha,2021-01-12 17:30:00 +0930,Unsure of Species ,"Nhulunbuy (Unincorporated), Nhulunbuy NT 0880, Australia",-12.1842604,136.7688001,,https://www.inaturalist.org/observations/67952028,yvetted,NA,,FALSE,Corymbia,67952028,
Corymbia calophylla,2021-01-13 09:27:48 +0800,,"Jarrah Street, Mandurah, WA, AU",-32.55225078,115.7530784,,https://www.inaturalist.org/observations/67982325,austin327,8,,FALSE,Corymbia,67982325,
Corymbia torelliana,2020-11-26 10:20:00 +1000,2304/5,"McMahon St, Woorim QLD 4507, Australia",-27.0747,153.18,,https://www.inaturalist.org/observations/67984182,nyoni-pete,250,,FALSE,Corymbia,67984182,
Corymbia ficifolia,2021-01-14 13:01:00 +1100,,"Olivers Creek Bushland Reserve Tyabb VIC, Australia",-38.26075225,145.1629607,,https://www.inaturalist.org/observations/68035150,montyrod,4,,FALSE,Corymbia,68035150,
Corymbia intermedia,2021-01-04 18:34:00 +1000,<i>Corymbia intermedia</i> : Cudgen NR,"Bogangar NSW 2488, Australia",-28.32683298,153.5680852,"australia, NSW, Myrtaceae, Corymbia, Bogangar",https://www.inaturalist.org/observations/68053686,dustaway,61,,FALSE,Corymbia,68053686,
Corymbia ficifolia,2021-01-15 10:57:41 +0800,,"South Coast Highway, Walpole, WA, AU",-34.97620323,116.730624,,https://www.inaturalist.org/observations/68086379,colin505,6,,FALSE,Corymbia,68086379,
Corymbia tessellaris,2020-11-26 12:37:00 +1000,2396/7/8,"Woorim QLD 4507, Australia",-27.0581,153.1988,,https://www.inaturalist.org/observations/68093823,nyoni-pete,250,,FALSE,Corymbia,68093823,
Corymbia intermedia,2020-11-26 12:48:00 +1000,2408/9/10/1  I think this rather than C. gummifera from the shape of the fruit.,"Woorim QLD 4507, Australia",-27.0581,153.1988,,https://www.inaturalist.org/observations/68094111,nyoni-pete,250,,FALSE,Corymbia,68094111,
Corymbia ficifolia,2021-01-07 17:53:54 +1100,,"Pemberton Street, Parramatta, NSW, AU",-33.81064667,151.0205388,,https://www.inaturalist.org/observations/68140285,nomad0101,3,,FALSE,Corymbia,68140285,
Corymbia ficifolia,2021-01-06 12:56:44 +1100,"At Point Lonsdale. A medium spreading gum tree with a single trunk but low lying branches to the sides.
Identification required please.","Point Lonsdale, VIC, AU",-38.2675281,144.6027828,,https://www.inaturalist.org/observations/68202839,robinelizabeth,671,,FALSE,Corymbia,68202839,
Corymbia ficifolia,2021-01-16 10:01:08 +1100,,"Cranbourne-Frankston Road, Langwarrin, VIC, AU",-38.14692217,145.2003033,,https://www.inaturalist.org/observations/68251305,sennaevans,23,,FALSE,Corymbia,68251305,
Corymbia ficifolia,2021-01-18 15:54:04 +1030,Growing along Willunga Creek. Could have been planted. ,"Aldinga SA 5173, Australia",-35.26339597,138.4783178,,https://www.inaturalist.org/observations/68265227,cjshaw,35,,FALSE,Corymbia,68265227,
Corymbia ficifolia,2021-01-21 09:13:07 +1030,,"Normanville SA 5204, Australia",-35.44788027,138.3181293,,https://www.inaturalist.org/observations/68383794,jickes,5,,FALSE,Corymbia,68383794,
Corymbia tessellaris,2021-01-23 08:25:22 +1000,,"Beverley Hill Street, Tarragindi, QLD, AU",-27.52917443,153.0338432,,https://www.inaturalist.org/observations/68466831,toohey-forest-wildlife,40,,FALSE,Corymbia,68466831,
Corymbia intermedia,2021-01-24 11:13:00 +1100,,"Caloundra - Kawana, Queensland, Australia",-26.76383333,153.1277778,,https://www.inaturalist.org/observations/68617405,gregtasney,65,,FALSE,Corymbia,68617405,
Corymbia calophylla,2021-01-29 13:33:30 +0800,,"Porongurup, WA, AU",-34.65686667,117.93038,,https://www.inaturalist.org/observations/68752841,npk,5,,FALSE,Corymbia,68752841,
Corymbia maculata,2021-01-28 18:00:00 +1100,,"Quakers Hill NSW 2763, Australia",-33.73749728,150.8811453,,https://www.inaturalist.org/observations/68787934,misscash,22,,FALSE,Corymbia,68787934,
Corymbia tessellaris,2021-01-31 16:58:36 +1000,,"Weller Road Park, Tarragindi, QLD, AU",-27.52653696,153.0515457,,https://www.inaturalist.org/observations/68851102,toohey-forest-wildlife,41,,FALSE,Corymbia,68851102,
Corymbia calophylla,2021-01-31 18:42:29 +0800,"Baudin's and Carnaby's like to feed on the nuts.

The flower is definitely pink/magenta in colour and not red.","Western Australia, AU",-34.7667699,117.6077795,,https://www.inaturalist.org/observations/68854421,kezzza4,9,obscured,FALSE,Corymbia,68854421,
Corymbia intermedia,2021-01-31 19:38:15 +1100,,"Weller Road, Tarragindi, QLD, AU",-27.52438667,153.0475612,,https://www.inaturalist.org/observations/68856628,gregtasney,65,,FALSE,Corymbia,68856628,
Corymbia citriodora subs,2021-01-31 13:41:05 +1100,,"Daisy Hill Forest, Daisy Hill, QLD, AU",-27.63735833,153.1705467,,https://www.inaturalist.org/observations/68857239,gregtasney,12,,FALSE,Corymbia,68857239,
Corymbia intermedia,2021-02-04 20:44:00 +1100,,"Stretton-Karawatha, Queensland, Australia",-27.63191667,153.0702917,,https://www.inaturalist.org/observations/69068150,gregtasney,NA,,FALSE,Corymbia,69068150,
Corymbia maculata,2021-02-05 12:35:16 +1100,,Bilgola Plateau,-33.64291494,151.3137307,,https://www.inaturalist.org/observations/69078464,duketogo,1055,,FALSE,Corymbia,69078464,
Corymbia gummifera,2021-02-06 07:55:26 +1100,,"Bower Street, Manly, NSW, AU",-33.80184683,151.30017,,https://www.inaturalist.org/observations/69102854,threskiornis,65,,FALSE,Corymbia,69102854,
Corymbia maculata,2016-11-11 14:19:55 +1100,,Four Winds,-36.5023,150.0449,,https://www.inaturalist.org/observations/69125628,christinapotts,NA,,FALSE,Corymbia,69125628,
Corymbia torelliana,2021-02-06 18:27:06 +1000,,"Third Street, Camp Hill, QLD, AU",-27.49637058,153.0816004,,https://www.inaturalist.org/observations/69131371,paulsymons,8,,FALSE,Corymbia,69131371,
Corymbia citriodora subs,2021-02-06 14:48:14 +1100,,"Dundee Street, Holland Park, QLD, AU",-27.513819,153.083375,,https://www.inaturalist.org/observations/69136857,gregtasney,NA,,FALSE,Corymbia,69136857,
Corymbia intermedia,2021-02-06 14:29:57 +1100,,"Glenalwyn Street, Holland Park, QLD, AU",-27.51758,153.0837388,,https://www.inaturalist.org/observations/69137083,gregtasney,165,,FALSE,Corymbia,69137083,
Corymbia intermedia,2021-02-07 08:57:55 +1000,"Bloodwood having a mast year, covered in flowers and full of pollinators day and night.","Croftby QLD 4310, Australia",-28.1634632,152.605239,,https://www.inaturalist.org/observations/69168307,themeda,NA,,FALSE,Corymbia,69168307,
Corymbia trachyphloia,2021-02-07 10:46:00 +1000,,"White Mountain QLD 4352, Australia",-27.42739997,152.0891722,,https://www.inaturalist.org/observations/69195073,martinbennett,NA,,FALSE,Corymbia,69195073,
Corymbia citriodora subs,2021-02-08 12:17:36 +1000,,Bellbird Park,-27.63824085,152.8882319,,https://www.inaturalist.org/observations/69237536,martin1059,2547,,FALSE,Corymbia,69237536,
Corymbia calophylla,2021-02-08 10:23:29 +0800,,"Porongurup, WA, AU",-34.65672167,117.9294283,,https://www.inaturalist.org/observations/69253830,npk,12,,FALSE,Corymbia,69253830,
Corymbia torelliana,2021-02-09 12:20:30 +1000,Windaroo dam ,"Wolffdene-Bahrs Scrub, Bahrs Scrub, QLD, AU",-27.74031385,153.1888323,,https://www.inaturalist.org/observations/69287049,b_ingram,65,,FALSE,Corymbia,69287049,
Corymbia calophylla,2021-02-11 08:22:22 +0800,,"Porongurup, WA, AU",-34.6275,117.904555,,https://www.inaturalist.org/observations/69399703,npk,4,,FALSE,Corymbia,69399703,
Corymbia citriodora,2021-02-14 14:32:00 +0800,,"Western Australia, AU",-31.71668766,115.8687852,,https://www.inaturalist.org/observations/69666222,kingia,1137,obscured,FALSE,Corymbia,69666222,
Corymbia gummifera,2021-02-16 16:16:30 +1100,,"Bouddi National Park, Bouddi, NSW, AU",-33.51854667,151.4124133,,https://www.inaturalist.org/observations/69696779,lsell,NA,,FALSE,Corymbia,69696779,
Corymbia gummifera,2021-02-16 16:32:22 +1100,,"Bouddi National Park, Bouddi, NSW, AU",-33.51579667,151.4144283,,https://www.inaturalist.org/observations/69697142,lsell,NA,,FALSE,Corymbia,69697142,
Corymbia gummifera,2021-02-17 23:08:18 +1100,,"Hat Head National Park, Hat Head, NSW, AU",-31.07199717,153.0280305,,https://www.inaturalist.org/observations/69757807,hatheaddunecare,5,,FALSE,Corymbia,69757807,
Corymbia maculata,2021-02-17 19:50:00 +1100,Beautiful trunk,"Melbourne VIC, Australia",-38.13006667,145.2548528,,https://www.inaturalist.org/observations/69763222,srsbb,56,,FALSE,Corymbia,69763222,
Corymbia intermedia,2021-02-18 15:43:41 +1000,,"Bonogin QLD 4213, Australia",-28.1447897,153.3363743,,https://www.inaturalist.org/observations/69775429,louie89,NA,,FALSE,Corymbia,69775429,
Corymbia ficifolia,2021-02-21 16:29:21 +1100,,"Cape Liptrap Coastal Park, Tarwin Lower, VIC, AU",-38.88813833,145.9870133,,https://www.inaturalist.org/observations/69907709,danicalockett,5,,FALSE,Corymbia,69907709,
Corymbia ficifolia,2021-02-21 07:17:00 +0800,red flowering Myrtaceae at 700meter,"Stirling Range National Park WA 6338, Australia",-34.4006165,118.1039074,,https://www.inaturalist.org/observations/69909198,lebobo,30194,,FALSE,Corymbia,69909198,
Corymbia citriodora subs,2021-02-23 14:17:00 +1000,,"Vinegar Hill QLD 4343, Australia",-27.457975,152.2964639,,https://www.inaturalist.org/observations/70127993,martinbennett,NA,,FALSE,Corymbia,70127993,
Corymbia maculata,2021-02-27 12:08:08 +1100,,"Kiah View, Bolton Point, NSW, AU",-32.99655467,151.6054402,,https://www.inaturalist.org/observations/70226424,antoncitizen,5,,FALSE,Corymbia,70226424,
Corymbia gummifera,2021-02-27 21:45:08 +1100,,"New South Wales, AU",-33.56279367,151.2830951,,https://www.inaturalist.org/observations/70277309,allanasheard,4,obscured,FALSE,Corymbia,70277309,
Corymbia zygophylla,2021-01-23 11:39:00 -1000,,"Mundabullangana WA 6721, Australia",-20.79271389,118.1578972,,https://www.inaturalist.org/observations/70290899,dnicolle,8,,FALSE,Corymbia,70290899,
Corymbia ferruginea ferruginea,2021-01-30 12:19:00 -1000,,"Birdum NT 0852, Australia",-16.27340052,133.3815778,,https://www.inaturalist.org/observations/70290905,dnicolle,1005,,FALSE,Corymbia,70290905,
Corymbia maculata,2021-03-01 09:00:21 +1100,,"Guerilla Bay, NSW, AU",-35.82558985,150.2224877,,https://www.inaturalist.org/observations/70350629,weeze63,5,,FALSE,Corymbia,70350629,
Corymbia citriodora subs,2021-02-26 11:09:00 +1000,,"Mulgowie QLD 4341, Australia",-27.74129719,152.3924417,,https://www.inaturalist.org/observations/70419635,martinbennett,NA,,FALSE,Corymbia,70419635,
Corymbia calophylla,2021-03-01 11:40:17 +0800,,"Naturaliste WA 6281, Australia",-33.5379627,115.0239452,,https://www.inaturalist.org/observations/70436173,the_spangled_drongo,NA,,FALSE,Corymbia,70436173,
Corymbia torelliana,2021-02-26 06:04:41 +1000,,"Laidley QLD 4341, Australia",-27.63677476,152.4024889,,https://www.inaturalist.org/observations/70494563,hailey94,3030,,FALSE,Corymbia,70494563,
Corymbia torelliana,2021-03-02 06:02:32 +1000,,"Laidley, AU-QL, AU",-27.61447763,152.399975,,https://www.inaturalist.org/observations/70494674,hailey94,3205,,FALSE,Corymbia,70494674,
Corymbia calophylla,2020-10-22 09:43:00 +0800,,"Perth WA, Australia",-31.90854005,116.091158,,https://www.inaturalist.org/observations/70545890,oztralia01,4,,FALSE,Corymbia,70545890,
Corymbia calophylla,2021-03-04 16:56:28 +0800,,"Porongurup, WA, AU",-34.65952833,117.928275,,https://www.inaturalist.org/observations/70552429,npk,19,,FALSE,Corymbia,70552429,
Corymbia aparrerinja,2017-09-11 00:00:00 +0000,,"Mount Zeil NT 0872, Australia",-23.6282588,132.727314,,https://www.inaturalist.org/observations/70553534,doctox,1991,,FALSE,Corymbia,70553534,
Corymbia gummifera,2021-03-05 14:35:10 +1100,,"Manly Dam, North Balgowlah, NSW, AU",-33.78500833,151.2519217,,https://www.inaturalist.org/observations/70602999,amaunder,5,,FALSE,Corymbia,70602999,
Corymbia ptychocarpa,2021-03-06 09:37:39 +1000,,Albany Creek,-27.35867242,152.9755083,,https://www.inaturalist.org/observations/70633882,naived,28,,FALSE,Corymbia,70633882,
Corymbia ptychocarpa,2021-03-06 09:39:20 +1000,,Albany Creek,-27.35867242,152.9755083,,https://www.inaturalist.org/observations/70633947,naived,28,,FALSE,Corymbia,70633947,
Corymbia ficifolia,2021-02-19 05:48:00 +0800,,"Western Australia, AU",-32.1295132,115.973857,,https://www.inaturalist.org/observations/70866802,andocommando,21,obscured,FALSE,Corymbia,70866802,
Corymbia maculata,2007-02-17 10:26:00 +0900,,"Benandarah NSW 2536, Australia",-35.66406833,150.2843033,"Australia, Durras, Durras Mountain, Inaturalist, NSW, Places, Shoalhaven, Sorting, South Coast",https://www.inaturalist.org/observations/70933284,suejaggar,50,,FALSE,Corymbia,70933284,
Corymbia calophylla,2011-03-14 01:28:00 +0100,,"Perth Western Australia, Australien",-31.9523123,115.861309,,https://www.inaturalist.org/observations/70989827,kboh,51022,,FALSE,Corymbia,70989827,
Corymbia calophylla,2011-02-26 03:39:00 +0100,,"Perth Western Australia, Australien",-31.9523123,115.861309,,https://www.inaturalist.org/observations/70989832,kboh,51022,,FALSE,Corymbia,70989832,
Corymbia citriodora,2021-03-13 13:47:02 +1000,,"Mudgeeraba QLD 4213, Australia",-28.0853289,153.3419013,,https://www.inaturalist.org/observations/71210200,louie89,NA,,FALSE,Corymbia,71210200,
Corymbia calophylla,2021-03-17 14:23:49 +0800,Red Gum or Bleeding tree,"West Coolup WA 6214, Australia",-32.7231303,115.7736053,,https://www.inaturalist.org/observations/71412911,bobgood,356,,FALSE,Corymbia,71412911,
Corymbia ptychocarpa,2021-03-17 07:30:44 +1000,,"Trinity Beach QLD 4879, Australia",-16.7818843,145.6964243,,https://www.inaturalist.org/observations/71568583,katie1229,NA,,FALSE,Corymbia,71568583,
Corymbia maculata,2021-03-20 15:04:48 +1100,,"Narooma NSW 2546, Australia",-36.22884932,150.1417562,,https://www.inaturalist.org/observations/71601708,bushrevival,338,,FALSE,Corymbia,71601708,
Corymbia trachyphloia,2021-03-21 09:24:00 +1100,,"Mount Cotton QLD 4165, Australia",-27.62998167,153.192225,,https://www.inaturalist.org/observations/71681111,gregtasney,NA,,FALSE,Corymbia,71681111,
Corymbia trachyphloia,2021-03-21 09:29:00 +1100,,"Mount Cotton QLD 4165, Australia",-27.62888889,153.1924444,,https://www.inaturalist.org/observations/71684337,gregtasney,1594,,FALSE,Corymbia,71684337,
Corymbia ficifolia,2021-03-11 13:56:43 +1100,,"Healesville Sanctuary, Badger Creek, VIC, AU",-37.68268577,145.5314093,,https://www.inaturalist.org/observations/71852033,meljwatt,346,,FALSE,Corymbia,71852033,
Corymbia erythrophloia,2021-03-24 11:42:27 +1000,,"Queensland, AU",-23.63248525,150.2655541,,https://www.inaturalist.org/observations/71918193,halobaena,48,obscured,FALSE,Corymbia,71918193,
Corymbia ptychocarpa,2021-03-24 10:20:41 +1000,,"Earl Street, Tewantin, QLD, AU",-26.39742833,153.0438695,,https://www.inaturalist.org/observations/71925542,diondior,3,,FALSE,Corymbia,71925542,
Corymbia maculata,2021-02-26 17:06:00 +1100,,"Tanja NSW 2550, Australia",-36.64444633,150.0118822,"Corymbia maculata, flora, inaturalist, Mimosa Rocks National Park, New South Wales, Spotted Gum, trees",https://www.inaturalist.org/observations/71994695,gillbsydney,NA,,FALSE,Corymbia,71994695,
Corymbia tessellaris,2021-03-25 09:44:00 +1100,,"Ipswich - West, Queensland, Australia",-27.60290167,152.67286,,https://www.inaturalist.org/observations/72004536,gregtasney,NA,,FALSE,Corymbia,72004536,
Corymbia eximia,2021-03-26 11:49:53 +1100,"Found near Booker Rd, Blue mountains","Hawkesbury, AU-NS, AU",-33.6606054,150.6430626,,https://www.inaturalist.org/observations/72057218,richibas,23,,FALSE,Corymbia,72057218,
Corymbia trachyphloia,2021-03-25 10:53:27 +1000,"Bloodwood bark, peeling layers on small branches, small and narrow leaves.","Stretton, Queensland, Australia",-27.62452157,153.0725782,,https://www.inaturalist.org/observations/72074066,christianperrin,1156,,FALSE,Corymbia,72074066,
Corymbia calophylla,2021-03-11 08:12:00 UTC,,"Perth WA, Australia",-32.06721483,116.0170094,,https://www.inaturalist.org/observations/72077980,d-kimber,20,,FALSE,Corymbia,72077980,
Corymbia ficifolia,2021-03-28 15:52:59 +1100,,"Tarneit Road, Werribee, VIC, AU",-37.8851,144.66273,,https://www.inaturalist.org/observations/72240012,plantrant,65,,FALSE,Corymbia,72240012,
Corymbia gummifera,2021-03-09 00:00:00 +1000,Red Bloodwoods flowering in area burnt 19th December 2019,"Wollondilly, AU-NS, AU",-34.258249,150.561434,,https://www.inaturalist.org/observations/72324477,bargosnows,27,,FALSE,Corymbia,72324477,
Corymbia trachyphloia,2021-03-19 09:41:00 -1000,subsp. amphistomatica,"Wollar NSW 2850, Australia",-32.32226111,149.9690556,,https://www.inaturalist.org/observations/72347345,dnicolle,6,,FALSE,Corymbia,72347345,
Corymbia ficifolia,2021-03-30 18:04:23 +0800,,"Harington Break, Ocean Beach, WA, AU",-34.99736424,117.3314479,,https://www.inaturalist.org/observations/72432500,bluemken,5,,FALSE,Corymbia,72432500,
Corymbia calophylla,2021-03-30 17:58:49 +0800,,"Mount Barker, WA, AU",-34.63030988,117.651022,,https://www.inaturalist.org/observations/72437211,dustycat,10,,FALSE,Corymbia,72437211,
Corymbia calophylla,2021-03-31 09:29:03 +0800,,"D'Entreacasteaux National Park, Shannon, WA, AU",-34.83404097,116.5154881,,https://www.inaturalist.org/observations/72495005,colin505,48,,FALSE,Corymbia,72495005,
Corymbia trachyphloia,2021-03-31 20:30:00 +1100,I was thinking C.gumnifera with the small fruit.,"Burbank, Queensland, Australia",-27.53565556,153.1515972,,https://www.inaturalist.org/observations/72576637,gregtasney,7,,FALSE,Corymbia,72576637,
Corymbia citriodora,2021-04-02 16:23:49 +1000,Tree with pitted trunk. Eucalyptus ,"Mt Coot-tha Forest, Mount Coot-Tha, QLD, AU",-27.46139311,152.9432121,,https://www.inaturalist.org/observations/72666209,fatherofbotany,298,,FALSE,Corymbia,72666209,
Corymbia citriodora,2021-04-02 17:30:48 +1100,Leaves smell like citrus,"Kooringal NSW 2650, Australia",-35.1374,147.3824333,,https://www.inaturalist.org/observations/72668442,catyoung,NA,,FALSE,Corymbia,72668442,
Corymbia citriodora subs,2021-04-03 17:45:00 +1000,Smooth pink bark with dimples. On deeply weathered ironstone ridge with Eucalyptus fibrosa subsp. fibrosa. ,"Yengarie QLD 4650, Australia",-25.54727669,152.5810241,,https://www.inaturalist.org/observations/72763024,aavankampen,30,,FALSE,Corymbia,72763024,
Corymbia ptychocarpa,2021-04-03 15:51:00 +1000,"vivid pink not red, couple of trees near a small permanent creek amongst many other trees. Possibly council planted many years ago","Brisbane QLD, Australia",-27.56066933,153.1053205,,https://www.inaturalist.org/observations/72763342,hatwise,635,,FALSE,Corymbia,72763342,
Corymbia intermedia,2021-04-03 08:40:00 +1100,,"Sunshine Coast QLD, Australia",-26.795825,153.1221917,,https://www.inaturalist.org/observations/72957691,gregtasney,847,,FALSE,Corymbia,72957691,
Corymbia gummifera,2021-04-05 10:41:36 +1000,,"Brisbane Water National Park, Woy Woy, NSW, AU",-33.49763833,151.2799217,,https://www.inaturalist.org/observations/73089369,lsell,NA,,FALSE,Corymbia,73089369,
Corymbia gummifera,2014-07-17 00:00:00 +1000,,"Bega Valley, AU-NS, AU",-36.845663,149.910824,,https://www.inaturalist.org/observations/73272016,alcw_bdrs,NA,,FALSE,Corymbia,73272016,
Corymbia maculata,2019-05-18 14:28:00 +1000,,"Bega Valley, AU-NS, AU",-36.494956,150.017204,,https://www.inaturalist.org/observations/73285689,jackiemiles,NA,,FALSE,Corymbia,73285689,
Corymbia ficifolia,2021-04-03 08:23:13 +0800,,"Walpole-Nornalup National Park, Nornalup, WA, AU",-35.02523333,116.8646167,,https://www.inaturalist.org/observations/73301805,npk,4,,FALSE,Corymbia,73301805,
Corymbia tessellaris,2021-04-11 09:59:00 +1000,,"Iredale QLD 4344, Australia",-27.57222778,152.1078194,,https://www.inaturalist.org/observations/73590157,martinbennett,NA,,FALSE,Corymbia,73590157,
Corymbia maculata,2021-04-04 11:49:00 UTC,"- The adult leaves are arranged alternately (strictly disjunct opposite, but appearing alternate)","Tanja NSW 2550, Australia",-36.62979005,149.9908606,,https://www.inaturalist.org/observations/73729235,matthew_lee_,1625,,FALSE,Corymbia,73729235,
Corymbia ptychocarpa ptychocarpa,2018-06-28 15:15:55 -0400,,"Walker Street, Townsville, QLD, AU",-19.25695333,146.8148333,,https://www.inaturalist.org/observations/73742511,stefanielcarter,16,,FALSE,Corymbia,73742511,
Corymbia calophylla,2021-04-13 12:57:00 +0800,,"Dryandra WA 6311, Australia",-32.77465315,116.9745377,,https://www.inaturalist.org/observations/73819075,oztralia01,13252,,FALSE,Corymbia,73819075,
Corymbia calophylla,2021-04-13 16:16:00 +0800,,"Narrikup WA 6326, Australia",-34.77026138,117.7043286,,https://www.inaturalist.org/observations/73830673,dustycat,2500,,FALSE,Corymbia,73830673,
Corymbia tessellaris,2021-04-14 11:04:44 +1000,,"Whitsunday Islands, AU-QL-WH, AU-QL, AU",-20.24197996,149.021723,,https://www.inaturalist.org/observations/73921133,nicklambert,8,,FALSE,Corymbia,73921133,
Corymbia gummifera,2021-04-10 14:39:00 +1000,This doesn't seem to be indigenous to the area. Growing on the roadside.,"Maryvale VIC 3840, Australia",-38.15907639,146.4285535,,https://www.inaturalist.org/observations/73922152,sacredkingfisher,11540,,FALSE,Corymbia,73922152,
Corymbia maculata,2021-03-23 11:25:00 +1030,Not endemic to the area,"Adelaide SA, Australia",-35.29799292,138.4535208,,https://www.inaturalist.org/observations/74017037,kellieu,2,,FALSE,Corymbia,74017037,
Corymbia torelliana,2021-04-14 07:24:31 +1000,Planted I expect.,"Moree NSW 2400, Australia",-29.46894833,149.8510133,,https://www.inaturalist.org/observations/74031083,allanlugg,NA,,FALSE,Corymbia,74031083,
Corymbia trachyphloia,2021-03-27 09:17:00 +1100,"Eucalyptus sp.  along the Newell Highway in the Pilliga Scrub, north of Coonabarrabran, NSW. March 2021.","Dandry NSW 2357, Australia",-31.19457,149.351265,,https://www.inaturalist.org/observations/74090638,arthur_chapman,10,,FALSE,Corymbia,74090638,
Corymbia citriodora,2021-04-16 13:53:48 +0930,,"Adelaide SA 5000, Australia",-34.92044943,138.5791457,,https://www.inaturalist.org/observations/74111552,pam275,218,,FALSE,Corymbia,74111552,
Corymbia aparrerinja,2017-04-06 00:00:00 +1000,,"Yulara NT 0872, Australia",-25.237979,130.9856199,,https://www.inaturalist.org/observations/74127454,mothchild,10231,,FALSE,Corymbia,74127454,
Corymbia maculata,2021-04-18 15:06:42 +1000,"Apparently the largest one in the world? 

http://anpsa.org.au/articles/largestspottedgum.html

","Termeil, NSW, AU",-35.52204279,150.3379463,,https://www.inaturalist.org/observations/74343924,martyhing,6506,,FALSE,Corymbia,74343924,
Corymbia intermedia,2021-04-18 15:33:23 +1000,,"Mount Archer, QLD, AU",-23.33647,150.5734033,,https://www.inaturalist.org/observations/74347659,gsinclair,NA,,FALSE,Corymbia,74347659,
Corymbia gummifera,2019-02-14 11:56:00 +1100,,"Shoalhaven - Pt B, AU-NS, AU",-35.361667,150.465,,https://www.inaturalist.org/observations/74810356,sybilledavidson,NA,,FALSE,Corymbia,74810356,
Corymbia erythrophloia,2018-04-01 11:38:00 +1000,Very nice bark,"Chillagoe QLD 4871, Australia",-17.14396283,144.5248232,,https://www.inaturalist.org/observations/74813728,matthew_connors,50,,FALSE,Corymbia,74813728,
Corymbia ficifolia,2021-04-22 16:37:43 +0800,,"Maida Vale Nature Reserve, Maida Vale, WA, AU",-31.94820107,116.0269898,,https://www.inaturalist.org/observations/74817405,costanam,5,,FALSE,Corymbia,74817405,
Corymbia intermedia,2021-04-22 10:15:00 +1000,,"Geham QLD 4352, Australia",-27.38406664,152.0100111,,https://www.inaturalist.org/observations/74817901,martinbennett,NA,,FALSE,Corymbia,74817901,
Corymbia calophylla,2021-04-24 16:46:12 +0930,"My new favourite tree. So much on display, flowets, fruits, nuts etc. Trialling a walk for City Nature Challenge next week. ","Belair SA 5052, Australia",-35.00220987,138.6391487,,https://www.inaturalist.org/observations/75014400,dee115,96,,FALSE,Corymbia,75014400,
Corymbia intermedia,2021-04-23 11:19:57 +1000,,"Pottsville NSW 2489, Australia",-28.38869656,153.5597916,,https://www.inaturalist.org/observations/75029615,reecetaverner,NA,,FALSE,Corymbia,75029615,
Corymbia tessellaris,2021-04-15 16:23:38 +1000,,"Magnetic Island National Park, Arcadia, QLD, AU",-19.15000833,146.8676117,,https://www.inaturalist.org/observations/75279737,elawrey,NA,,FALSE,Corymbia,75279737,
Corymbia tessellaris,2021-04-22 20:08:00 +1000,,"Annerley, Queensland, Australia",-27.51369722,153.033325,,https://www.inaturalist.org/observations/75296642,gregtasney,186,,FALSE,Corymbia,75296642,
Corymbia trachyphloia,2021-04-27 20:50:54 +1000,,"Vied Road, Pallara, QLD, AU",-27.61276333,153.0107722,,https://www.inaturalist.org/observations/75467814,gregtasney,8,,FALSE,Corymbia,75467814,
Corymbia citriodora,2021-04-29 07:59:36 +1000,,"Peninsula Break, Enoggera Reservoir, QLD, AU",-27.44390244,152.9227452,,https://www.inaturalist.org/observations/75600718,rich_fuller,9,,FALSE,Corymbia,75600718,
Corymbia intermedia,2021-04-29 08:40:29 +1000,,"Reservoir Break, Enoggera Reservoir, QLD, AU",-27.44146361,152.9249029,,https://www.inaturalist.org/observations/75601064,rich_fuller,9,,FALSE,Corymbia,75601064,
Corymbia tessellaris,2021-04-29 08:48:48 +1000,,"Reservoir Break, Enoggera Reservoir, QLD, AU",-27.44316056,152.9267749,,https://www.inaturalist.org/observations/75601224,rich_fuller,7,,FALSE,Corymbia,75601224,
Corymbia maculata,2021-04-29 16:33:39 +1000,,"Coastal Court, Dalmeny, NSW, AU",-36.17829852,150.1293956,,https://www.inaturalist.org/observations/75698724,paulawilliams,257,,FALSE,Corymbia,75698724,
Corymbia torelliana,2021-04-30 12:24:29 +1000,Random plant (not cultivated). Weed. ,"Queensland, AU",-27.56709131,153.3806323,,https://www.inaturalist.org/observations/75736706,dragonette,NA,obscured,FALSE,Corymbia,75736706,
Corymbia citriodora subs,2021-04-30 10:33:00 +1000,,"Pine Rivers Bal, Queensland, Australia",-27.37790833,152.9781194,,https://www.inaturalist.org/observations/75767567,gregtasney,4,,FALSE,Corymbia,75767567,
Corymbia ficifolia,2021-05-01 13:37:40 +0930,,"Tanunda SA 5352, Australia",-34.5181295,138.9784878,,https://www.inaturalist.org/observations/76035192,southernbarossascouts,NA,,FALSE,Corymbia,76035192,
Corymbia citriodora subs,2021-05-02 09:06:30 +1000,Gorgeous Eucalypt - very popular with the honeyeaters. No low enough inflorescences to get a photo.,"Mount Crosby QLD 4306, Australia",-27.53146111,152.7858,,https://www.inaturalist.org/observations/76338894,louisb,NA,,FALSE,Corymbia,76338894,
